name,district,party,role,region,twitter_id,twitter_name,marpor_affiliation,per101,per102,per103_1,per103_2,per104,per105,per106,per107,per108,per109,per110,per201_1,per201_2,per202_1,per202_2,per202_3,per202_4,per203,per204,per301,per302,per303,per304,per305_1,per305_2,per305_3,per305_4,per305_5,per305_6,per401,per402,per403,per404,per405,per406,per407,per408,per408.1,per408.2,per408.3,per410,per411,per412,per413,per414,per415,per416_1,per416_2,per501,per502,per503,per504,per505,per506,per507,per601_1,per601_2,per602_1,per602_2,per603,per604,per605_1,per605_2,per606_1,per606_2,per607_1,per607_2,per607_3,per608_1,per608_2,per608_3,per701,per702,per703_1,per703_2,per704,per705,per706,rile,planeco,markeco,welfare,intpeace,PC1,PC2
Pedro Pablo Ãlvarez-Salamanca RamÃ­rez,17,UDI,deputy,Region del Maule (11),183711223,@alvarezsalamanc,Independent Democratic Union,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.351,0.0,0.0,0.0,0.0,0.0,0.6759999999999999,0.0,0.0,0.0,0.0,0.0,2.027,0.0,2.027,0.6759999999999999,29.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6759999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.432,4.73,0.0,0.0,0.0,0.0,0.0,0.0,1.351,4.0539999999999985,17.567999999999998,4.73,0.0,9.459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.027,0.0,3.378,0.0,0.0,0.0,2.027,0.0,0.0,0.0,0.6759999999999999,0.0,0.0,0.0,0.0,0.0,6.081,16.892,0.6759999999999999,0.0,22.297,0.0,1.3111828004814925,1.330291284812071
Hugo Rey MartÃ­nez,17,RN,deputy,Region del Maule (11),209312944,@hugoreym,National Renewal,1.133,0.0,0.0,0.0,3.616,0.324,0.7020000000000001,2.86,1.295,0.7020000000000001,0.0,1.133,1.673,6.53,0.0,0.0,0.0,0.0,0.054000000000000006,3.4,0.0,8.851000000000003,8.311,0.054000000000000006,0.0,0.0,0.0,0.0,0.917,4.101,0.054000000000000006,3.076,0.21600000000000005,0.0,0.0,1.673,0.0,0.0,0.0,0.0,1.187,1.511,0.0,0.0,0.0,0.0,0.0,2.806,5.505,5.181,2.644,5.774,3.778,6.26,0.0,0.108,0.0,0.0,0.0,0.324,0.0,7.501,0.0,0.971,0.0,0.0,0.0,1.295,0.0,0.0,0.0,0.971,0.0,0.0,0.0,0.0,1.241,2.213,-0.809,3.292,4.101,8.419,1.025,0.8862944562838302,0.6419839436591653
Pablo Prieto Lorca,17,Ind-RN,deputy,Region del Maule (11),51756049,@pablo_prieto,National Renewal,1.133,0.0,0.0,0.0,3.616,0.324,0.7020000000000001,2.86,1.295,0.7020000000000001,0.0,1.133,1.673,6.53,0.0,0.0,0.0,0.0,0.054000000000000006,3.4,0.0,8.851000000000003,8.311,0.054000000000000006,0.0,0.0,0.0,0.0,0.917,4.101,0.054000000000000006,3.076,0.21600000000000005,0.0,0.0,1.673,0.0,0.0,0.0,0.0,1.187,1.511,0.0,0.0,0.0,0.0,0.0,2.806,5.505,5.181,2.644,5.774,3.778,6.26,0.0,0.108,0.0,0.0,0.0,0.324,0.0,7.501,0.0,0.971,0.0,0.0,0.0,1.295,0.0,0.0,0.0,0.971,0.0,0.0,0.0,0.0,1.241,2.213,-0.809,3.292,4.101,8.419,1.025,0.36483996173794997,0.7311142630130002
Pablo Lorenzini Basso,17,Ind,deputy,Region del Maule (11),3011590957,@pabloIorenzini,Independent,0.0,0.097,0.0,0.097,2.041,0.194,0.0,0.292,0.194,1.263,0.0,0.486,0.097,9.815,0.097,0.0,0.0,0.486,0.097,0.972,0.0,6.317,0.972,1.846,1.263,0.777,0.583,0.0,0.0,1.944,3.11,4.568000000000001,0.097,0.097,0.0,0.097,0.0,0.0,0.0,0.0,1.944,11.856,0.097,0.0,0.583,0.0,0.0,1.555,2.624,2.138,3.596,10.982,0.583,2.624,0.0,0.0,0.875,0.0,0.0,3.401,0.0,8.26,0.097,1.555,0.389,0.0,0.0,0.0,0.0,0.0,0.0,1.944,0.972,2.138,0.0,0.194,1.4580000000000002,1.846,-2.332,4.762,2.527,14.577,0.292,0.22641362399488,0.3328027529527265
Alexis SepÃºlveda Soto,17,PR,deputy,Region del Maule (11),1016713838434058243,@alexisdiputado,New Majority for Chile,0.246,0.0,0.031,0.0,0.338,0.431,0.092,0.861,0.6459999999999999,0.0,0.0,0.062,2.214,8.363999999999999,0.031,0.0,0.6459999999999999,0.0,0.431,4.336,0.0,2.276,0.523,0.123,0.062,0.0,0.062,0.092,0.154,0.215,0.461,6.396,0.338,0.338,0.0,0.0,1.23,1.23,1.23,1.23,1.907,16.359,0.0,0.0,0.0,0.0,0.0,3.536,4.551,4.52,4.613,12.7,0.092,1.937,0.0,0.031,0.0,0.031,0.0,0.031,0.308,4.428,0.123,0.892,0.338,1.845,0.277,1.568,0.0,0.0,0.031,2.737,0.0,1.599,0.0,0.123,1.199,3.044,-24.938,6.734,0.215,17.312,0.523,1.3263101669626416,1.1896823901868667
Florcita AlarcÃ³n Rojas,17,PH,deputy,Region del Maule (11),45260729,@florcitamotuda,Broad Front,0.239,0.0,0.087,0.0,0.174,0.261,0.217,0.63,0.391,0.0,0.0,0.109,2.41,9.729,0.022,0.022,1.042,0.043,0.89,2.6060000000000003,0.0,0.8690000000000001,0.261,0.239,0.239,0.0,0.0,0.391,0.174,0.0,0.7170000000000001,3.8,0.456,0.304,0.0,0.043,0.586,0.586,0.586,0.586,0.5429999999999999,7.34,0.282,0.239,0.0,0.109,0.043,3.344,5.4289999999999985,3.04,7.144,19.783,0.043,5.82,0.0,0.043,0.0,0.087,0.195,0.0,0.326,2.193,1.064,1.585,0.586,1.889,0.043,1.564,0.0,0.0,0.0,5.797999999999999,0.022,0.5650000000000001,0.0,0.0,1.564,0.934,-39.175,4.539,0.0,26.927,0.478,0.23035365033429836,0.29019128325074434
Ignacio Urrutia Bonilla,18,PRC,deputy,Region del Maule (11),195957480,@DiputadoUrrutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.143110495139738,0.9225417481999885
Rolando RenterÃ­a Moller,18,UDI,deputy,Region del Maule (11),988485537165127680,@RRenteriaM,Independent Democratic Union,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.351,0.0,0.0,0.0,0.0,0.0,0.6759999999999999,0.0,0.0,0.0,0.0,0.0,2.027,0.0,2.027,0.6759999999999999,29.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6759999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.432,4.73,0.0,0.0,0.0,0.0,0.0,0.0,1.351,4.0539999999999985,17.567999999999998,4.73,0.0,9.459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.027,0.0,3.378,0.0,0.0,0.0,2.027,0.0,0.0,0.0,0.6759999999999999,0.0,0.0,0.0,0.0,0.0,6.081,16.892,0.6759999999999999,0.0,22.297,0.0,0.6196601164183922,-0.28900855487835525
Jaime Naranjo Ortiz,18,PS,deputy,Region del Maule (11),1708387596,@JaimeNaranjo51,New Majority for Chile/Socialist Party of Chile,0.0,0.0,0.0,0.0,0.7120000000000001,0.5630000000000001,0.0,0.059,1.779,0.0,0.0,0.03,2.668,4.477,0.0,0.03,0.03,0.0,1.364,5.188,0.0,6.462999999999999,0.08900000000000001,2.372,0.0,0.03,0.0,0.0,0.0,0.119,1.749,6.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.032,10.91,0.29600000000000004,0.119,0.919,0.0,0.0,1.393,0.059,7.086,9.102,8.627,0.0,6.937,0.0,0.0,0.0,0.0,0.474,0.03,0.267,2.846,0.0,0.652,0.0,0.03,0.0,3.439,0.0,0.0,0.0,3.617,0.326,2.194,0.0,0.0,0.0,2.579,-18.974,6.641,1.038,17.729,0.5630000000000001,1.2746530124164959,1.3797658721726662
Manuel JosÃ© Matta Aragay,18,DC,deputy,Region del Maule (11),2361621830,@Matta_Diputado,Christian Democratic Party,0.256,0.0,0.0,0.0,0.455,0.171,0.057,1.279,0.085,0.0,0.0,0.057,0.8809999999999999,5.687,0.0,0.028,0.085,0.142,0.171,4.151,0.0,1.649,0.398,0.114,0.0,0.0,0.028,0.028,0.0,0.256,0.91,4.038,0.398,0.483,0.0,0.028,0.682,0.682,0.682,0.682,3.753,11.004,0.028,0.0,0.0,0.0,0.0,5.601,5.914,3.014,6.995,18.055,0.0,7.478,0.0,0.028,0.0,0.0,0.0,0.057,0.341,3.952,0.114,1.223,0.085,0.853,0.0,1.479,0.0,0.0,0.0,0.654,0.0,2.502,0.0,0.142,1.479,2.474,-29.713,4.464,0.256,25.05,0.227,-1.062723490844246,0.981415186125855
Jorge Sabag Villalobos,19,DC,deputy,Region de Ñuble (5),2385854972,@jorgesabagv,Christian Democratic Party,0.256,0.0,0.0,0.0,0.455,0.171,0.057,1.279,0.085,0.0,0.0,0.057,0.8809999999999999,5.687,0.0,0.028,0.085,0.142,0.171,4.151,0.0,1.649,0.398,0.114,0.0,0.0,0.028,0.028,0.0,0.256,0.91,4.038,0.398,0.483,0.0,0.028,0.682,0.682,0.682,0.682,3.753,11.004,0.028,0.0,0.0,0.0,0.0,5.601,5.914,3.014,6.995,18.055,0.0,7.478,0.0,0.028,0.0,0.0,0.0,0.057,0.341,3.952,0.114,1.223,0.085,0.853,0.0,1.479,0.0,0.0,0.0,0.654,0.0,2.502,0.0,0.142,1.479,2.474,-29.713,4.464,0.256,25.05,0.227,0.3387811368102587,1.0045970569812366
Frank Sauerbaum MuÃ±oz,19,RN,deputy,Region de Ñuble (5),58835918,@frank_sauerbaum,National Renewal,1.133,0.0,0.0,0.0,3.616,0.324,0.7020000000000001,2.86,1.295,0.7020000000000001,0.0,1.133,1.673,6.53,0.0,0.0,0.0,0.0,0.054000000000000006,3.4,0.0,8.851000000000003,8.311,0.054000000000000006,0.0,0.0,0.0,0.0,0.917,4.101,0.054000000000000006,3.076,0.21600000000000005,0.0,0.0,1.673,0.0,0.0,0.0,0.0,1.187,1.511,0.0,0.0,0.0,0.0,0.0,2.806,5.505,5.181,2.644,5.774,3.778,6.26,0.0,0.108,0.0,0.0,0.0,0.324,0.0,7.501,0.0,0.971,0.0,0.0,0.0,1.295,0.0,0.0,0.0,0.971,0.0,0.0,0.0,0.0,1.241,2.213,-0.809,3.292,4.101,8.419,1.025,1.131163604335549,0.9607725826560065
Gustavo Sanhueza DueÃ±as,19,UDI,deputy,Region de Ñuble (5),1127999166,@gustavosanhuez,Independent Democratic Union,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.351,0.0,0.0,0.0,0.0,0.0,0.6759999999999999,0.0,0.0,0.0,0.0,0.0,2.027,0.0,2.027,0.6759999999999999,29.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6759999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.432,4.73,0.0,0.0,0.0,0.0,0.0,0.0,1.351,4.0539999999999985,17.567999999999998,4.73,0.0,9.459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.027,0.0,3.378,0.0,0.0,0.0,2.027,0.0,0.0,0.0,0.6759999999999999,0.0,0.0,0.0,0.0,0.0,6.081,16.892,0.6759999999999999,0.0,22.297,0.0,-0.8389184094494093,0.23346462450290253
Carlos Abel Jarpa Wevar,19,Ind,deputy,Region de Ñuble (5),785401112,@Oficinajarpa,Independent,0.0,0.097,0.0,0.097,2.041,0.194,0.0,0.292,0.194,1.263,0.0,0.486,0.097,9.815,0.097,0.0,0.0,0.486,0.097,0.972,0.0,6.317,0.972,1.846,1.263,0.777,0.583,0.0,0.0,1.944,3.11,4.568000000000001,0.097,0.097,0.0,0.097,0.0,0.0,0.0,0.0,1.944,11.856,0.097,0.0,0.583,0.0,0.0,1.555,2.624,2.138,3.596,10.982,0.583,2.624,0.0,0.0,0.875,0.0,0.0,3.401,0.0,8.26,0.097,1.555,0.389,0.0,0.0,0.0,0.0,0.0,0.0,1.944,0.972,2.138,0.0,0.194,1.4580000000000002,1.846,-2.332,4.762,2.527,14.577,0.292,-1.1619444043857186,0.8355489005341571
Loreto Carvajal Ambiado,19,PPD,deputy,Region de Ñuble (5),1546866276,@loretodiputada,New Majority for Chile,0.246,0.0,0.031,0.0,0.338,0.431,0.092,0.861,0.6459999999999999,0.0,0.0,0.062,2.214,8.363999999999999,0.031,0.0,0.6459999999999999,0.0,0.431,4.336,0.0,2.276,0.523,0.123,0.062,0.0,0.062,0.092,0.154,0.215,0.461,6.396,0.338,0.338,0.0,0.0,1.23,1.23,1.23,1.23,1.907,16.359,0.0,0.0,0.0,0.0,0.0,3.536,4.551,4.52,4.613,12.7,0.092,1.937,0.0,0.031,0.0,0.031,0.0,0.031,0.308,4.428,0.123,0.892,0.338,1.845,0.277,1.568,0.0,0.0,0.031,2.737,0.0,1.599,0.0,0.123,1.199,3.044,-24.938,6.734,0.215,17.312,0.523,-0.9893834217603621,0.8348708588400119
GastÃ³n Saavedra ChandÃ­a,20,PS,deputy,Region del Biobi­o (13),41903524,@gastonsaavedra,New Majority for Chile/Socialist Party of Chile,0.0,0.0,0.0,0.0,0.7120000000000001,0.5630000000000001,0.0,0.059,1.779,0.0,0.0,0.03,2.668,4.477,0.0,0.03,0.03,0.0,1.364,5.188,0.0,6.462999999999999,0.08900000000000001,2.372,0.0,0.03,0.0,0.0,0.0,0.119,1.749,6.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.032,10.91,0.29600000000000004,0.119,0.919,0.0,0.0,1.393,0.059,7.086,9.102,8.627,0.0,6.937,0.0,0.0,0.0,0.0,0.474,0.03,0.267,2.846,0.0,0.652,0.0,0.03,0.0,3.439,0.0,0.0,0.0,3.617,0.326,2.194,0.0,0.0,0.0,2.579,-18.974,6.641,1.038,17.729,0.5630000000000001,-0.40993467153346425,1.0235795051390106
Jaime TohÃ¡ GonzÃ¡lez,20,PS,deputy,Region del Biobi­o (13),812001264699666432,@TohaGonzalez,New Majority for Chile/Socialist Party of Chile,0.0,0.0,0.0,0.0,0.7120000000000001,0.5630000000000001,0.0,0.059,1.779,0.0,0.0,0.03,2.668,4.477,0.0,0.03,0.03,0.0,1.364,5.188,0.0,6.462999999999999,0.08900000000000001,2.372,0.0,0.03,0.0,0.0,0.0,0.119,1.749,6.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.032,10.91,0.29600000000000004,0.119,0.919,0.0,0.0,1.393,0.059,7.086,9.102,8.627,0.0,6.937,0.0,0.0,0.0,0.0,0.474,0.03,0.267,2.846,0.0,0.652,0.0,0.03,0.0,3.439,0.0,0.0,0.0,3.617,0.326,2.194,0.0,0.0,0.0,2.579,-18.974,6.641,1.038,17.729,0.5630000000000001,-0.21202242874601093,0.04535043512815726
JosÃ© Miguel Ortiz Novoa,20,DC,deputy,Region del Biobi­o (13),1946865918,@OrtizDiputado,Christian Democratic Party,0.256,0.0,0.0,0.0,0.455,0.171,0.057,1.279,0.085,0.0,0.0,0.057,0.8809999999999999,5.687,0.0,0.028,0.085,0.142,0.171,4.151,0.0,1.649,0.398,0.114,0.0,0.0,0.028,0.028,0.0,0.256,0.91,4.038,0.398,0.483,0.0,0.028,0.682,0.682,0.682,0.682,3.753,11.004,0.028,0.0,0.0,0.0,0.0,5.601,5.914,3.014,6.995,18.055,0.0,7.478,0.0,0.028,0.0,0.0,0.0,0.057,0.341,3.952,0.114,1.223,0.085,0.853,0.0,1.479,0.0,0.0,0.0,0.654,0.0,2.502,0.0,0.142,1.479,2.474,-29.713,4.464,0.256,25.05,0.227,-0.5680756915718365,0.5088777992016434
Enrique van Rysselberghe Herrera,20,UDI,deputy,Region del Biobi­o (13),39157375,@vanrysselberghe,Independent Democratic Union,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.351,0.0,0.0,0.0,0.0,0.0,0.6759999999999999,0.0,0.0,0.0,0.0,0.0,2.027,0.0,2.027,0.6759999999999999,29.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6759999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.432,4.73,0.0,0.0,0.0,0.0,0.0,0.0,1.351,4.0539999999999985,17.567999999999998,4.73,0.0,9.459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.027,0.0,3.378,0.0,0.0,0.0,2.027,0.0,0.0,0.0,0.6759999999999999,0.0,0.0,0.0,0.0,0.0,6.081,16.892,0.6759999999999999,0.0,22.297,0.0,-0.3868061039803094,0.3666200725621324
Sergio Bobadilla MuÃ±oz,20,UDI,deputy,Region del Biobi­o (13),56595571,@serbomu,Independent Democratic Union,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.351,0.0,0.0,0.0,0.0,0.0,0.6759999999999999,0.0,0.0,0.0,0.0,0.0,2.027,0.0,2.027,0.6759999999999999,29.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6759999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.432,4.73,0.0,0.0,0.0,0.0,0.0,0.0,1.351,4.0539999999999985,17.567999999999998,4.73,0.0,9.459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.027,0.0,3.378,0.0,0.0,0.0,2.027,0.0,0.0,0.0,0.6759999999999999,0.0,0.0,0.0,0.0,0.0,6.081,16.892,0.6759999999999999,0.0,22.297,0.0,-0.3676939903748711,0.8577383365147291
Francesca MuÃ±oz GonzÃ¡lez,20,RN,deputy,Region del Biobi­o (13),1678554043,@FrancescaD20Dip,National Renewal,1.133,0.0,0.0,0.0,3.616,0.324,0.7020000000000001,2.86,1.295,0.7020000000000001,0.0,1.133,1.673,6.53,0.0,0.0,0.0,0.0,0.054000000000000006,3.4,0.0,8.851000000000003,8.311,0.054000000000000006,0.0,0.0,0.0,0.0,0.917,4.101,0.054000000000000006,3.076,0.21600000000000005,0.0,0.0,1.673,0.0,0.0,0.0,0.0,1.187,1.511,0.0,0.0,0.0,0.0,0.0,2.806,5.505,5.181,2.644,5.774,3.778,6.26,0.0,0.108,0.0,0.0,0.0,0.324,0.0,7.501,0.0,0.971,0.0,0.0,0.0,1.295,0.0,0.0,0.0,0.971,0.0,0.0,0.0,0.0,1.241,2.213,-0.809,3.292,4.101,8.419,1.025,1.4306237376661723,1.6575901018612944
Leonidas Romero SÃ¡ez,20,RN,deputy,Region del Biobi­o (13),83852863,@leoromerosaez,National Renewal,1.133,0.0,0.0,0.0,3.616,0.324,0.7020000000000001,2.86,1.295,0.7020000000000001,0.0,1.133,1.673,6.53,0.0,0.0,0.0,0.0,0.054000000000000006,3.4,0.0,8.851000000000003,8.311,0.054000000000000006,0.0,0.0,0.0,0.0,0.917,4.101,0.054000000000000006,3.076,0.21600000000000005,0.0,0.0,1.673,0.0,0.0,0.0,0.0,1.187,1.511,0.0,0.0,0.0,0.0,0.0,2.806,5.505,5.181,2.644,5.774,3.778,6.26,0.0,0.108,0.0,0.0,0.0,0.324,0.0,7.501,0.0,0.971,0.0,0.0,0.0,1.295,0.0,0.0,0.0,0.971,0.0,0.0,0.0,0.0,1.241,2.213,-0.809,3.292,4.101,8.419,1.025,-0.1320122047849554,-0.004183594534340054
CristÃ³bal Urruticoechea RÃ­os,21,RN,deputy,Region del Biobi­o (13),326867282,@CristobalUR2013,National Renewal,1.133,0.0,0.0,0.0,3.616,0.324,0.7020000000000001,2.86,1.295,0.7020000000000001,0.0,1.133,1.673,6.53,0.0,0.0,0.0,0.0,0.054000000000000006,3.4,0.0,8.851000000000003,8.311,0.054000000000000006,0.0,0.0,0.0,0.0,0.917,4.101,0.054000000000000006,3.076,0.21600000000000005,0.0,0.0,1.673,0.0,0.0,0.0,0.0,1.187,1.511,0.0,0.0,0.0,0.0,0.0,2.806,5.505,5.181,2.644,5.774,3.778,6.26,0.0,0.108,0.0,0.0,0.0,0.324,0.0,7.501,0.0,0.971,0.0,0.0,0.0,1.295,0.0,0.0,0.0,0.971,0.0,0.0,0.0,0.0,1.241,2.213,-0.809,3.292,4.101,8.419,1.025,1.2080744163010382,0.8914608512267687
JosÃ© PÃ©rez Arriagada,21,PR,deputy,Region del Biobi­o (13),4870088037,@Dip_JosePerez,New Majority for Chile,0.246,0.0,0.031,0.0,0.338,0.431,0.092,0.861,0.6459999999999999,0.0,0.0,0.062,2.214,8.363999999999999,0.031,0.0,0.6459999999999999,0.0,0.431,4.336,0.0,2.276,0.523,0.123,0.062,0.0,0.062,0.092,0.154,0.215,0.461,6.396,0.338,0.338,0.0,0.0,1.23,1.23,1.23,1.23,1.907,16.359,0.0,0.0,0.0,0.0,0.0,3.536,4.551,4.52,4.613,12.7,0.092,1.937,0.0,0.031,0.0,0.031,0.0,0.031,0.308,4.428,0.123,0.892,0.338,1.845,0.277,1.568,0.0,0.0,0.031,2.737,0.0,1.599,0.0,0.123,1.199,3.044,-24.938,6.734,0.215,17.312,0.523,-1.1088220251672398,0.7428788980950974
Manuel Monsalve Benavides,21,PS,deputy,Region del Biobi­o (13),289916319,@InfoDipMonsalve,New Majority for Chile/Socialist Party of Chile,0.0,0.0,0.0,0.0,0.7120000000000001,0.5630000000000001,0.0,0.059,1.779,0.0,0.0,0.03,2.668,4.477,0.0,0.03,0.03,0.0,1.364,5.188,0.0,6.462999999999999,0.08900000000000001,2.372,0.0,0.03,0.0,0.0,0.0,0.119,1.749,6.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.032,10.91,0.29600000000000004,0.119,0.919,0.0,0.0,1.393,0.059,7.086,9.102,8.627,0.0,6.937,0.0,0.0,0.0,0.0,0.474,0.03,0.267,2.846,0.0,0.652,0.0,0.03,0.0,3.439,0.0,0.0,0.0,3.617,0.326,2.194,0.0,0.0,0.0,2.579,-18.974,6.641,1.038,17.729,0.5630000000000001,-1.056599357616091,0.9509528818080711
Diego Paulsen Kehr,22,RN,deputy,Region de la Araucani­a (11),974651202,@diegopaulsen,National Renewal,1.133,0.0,0.0,0.0,3.616,0.324,0.7020000000000001,2.86,1.295,0.7020000000000001,0.0,1.133,1.673,6.53,0.0,0.0,0.0,0.0,0.054000000000000006,3.4,0.0,8.851000000000003,8.311,0.054000000000000006,0.0,0.0,0.0,0.0,0.917,4.101,0.054000000000000006,3.076,0.21600000000000005,0.0,0.0,1.673,0.0,0.0,0.0,0.0,1.187,1.511,0.0,0.0,0.0,0.0,0.0,2.806,5.505,5.181,2.644,5.774,3.778,6.26,0.0,0.108,0.0,0.0,0.0,0.324,0.0,7.501,0.0,0.971,0.0,0.0,0.0,1.295,0.0,0.0,0.0,0.971,0.0,0.0,0.0,0.0,1.241,2.213,-0.809,3.292,4.101,8.419,1.025,1.5796619498774065,1.4684042995131776
Jorge Rathgeb Schifferli,22,RN,deputy,Region de la Araucani­a (11),2424001080,@JorgeRathgeb,National Renewal,1.133,0.0,0.0,0.0,3.616,0.324,0.7020000000000001,2.86,1.295,0.7020000000000001,0.0,1.133,1.673,6.53,0.0,0.0,0.0,0.0,0.054000000000000006,3.4,0.0,8.851000000000003,8.311,0.054000000000000006,0.0,0.0,0.0,0.0,0.917,4.101,0.054000000000000006,3.076,0.21600000000000005,0.0,0.0,1.673,0.0,0.0,0.0,0.0,1.187,1.511,0.0,0.0,0.0,0.0,0.0,2.806,5.505,5.181,2.644,5.774,3.778,6.26,0.0,0.108,0.0,0.0,0.0,0.324,0.0,7.501,0.0,0.971,0.0,0.0,0.0,1.295,0.0,0.0,0.0,0.971,0.0,0.0,0.0,0.0,1.241,2.213,-0.809,3.292,4.101,8.419,1.025,0.05686148623726742,0.8966748306614296
Mario Venegas CÃ¡rdenas,22,DC,deputy,Region de la Araucani­a (11),317843834,@DiputadoVenegas,Christian Democratic Party,0.256,0.0,0.0,0.0,0.455,0.171,0.057,1.279,0.085,0.0,0.0,0.057,0.8809999999999999,5.687,0.0,0.028,0.085,0.142,0.171,4.151,0.0,1.649,0.398,0.114,0.0,0.0,0.028,0.028,0.0,0.256,0.91,4.038,0.398,0.483,0.0,0.028,0.682,0.682,0.682,0.682,3.753,11.004,0.028,0.0,0.0,0.0,0.0,5.601,5.914,3.014,6.995,18.055,0.0,7.478,0.0,0.028,0.0,0.0,0.0,0.057,0.341,3.952,0.114,1.223,0.085,0.853,0.0,1.479,0.0,0.0,0.0,0.654,0.0,2.502,0.0,0.142,1.479,2.474,-29.713,4.464,0.256,25.05,0.227,-0.3656709089219039,0.866130107912578
RenÃ© Saffirio Espinoza,23,Ind,deputy,Region de la Araucani­a (11),38028428,@renesaffirio,Independent,0.0,0.097,0.0,0.097,2.041,0.194,0.0,0.292,0.194,1.263,0.0,0.486,0.097,9.815,0.097,0.0,0.0,0.486,0.097,0.972,0.0,6.317,0.972,1.846,1.263,0.777,0.583,0.0,0.0,1.944,3.11,4.568000000000001,0.097,0.097,0.0,0.097,0.0,0.0,0.0,0.0,1.944,11.856,0.097,0.0,0.583,0.0,0.0,1.555,2.624,2.138,3.596,10.982,0.583,2.624,0.0,0.0,0.875,0.0,0.0,3.401,0.0,8.26,0.097,1.555,0.389,0.0,0.0,0.0,0.0,0.0,0.0,1.944,0.972,2.138,0.0,0.194,1.4580000000000002,1.846,-2.332,4.762,2.527,14.577,0.292,0.8124315515485481,-0.0484532981149205
AndrÃ©s Molina Magofke,23,Evopoli,deputy,Region de la Araucani­a (11),219212805,@magofke,Chile let's go,0.0,0.0,0.0,0.0,0.417,0.0,0.208,0.208,0.208,0.0,0.0,2.5,0.417,8.333,0.208,0.0,0.0,0.0,0.208,0.417,0.0,3.333,0.0,3.542,0.208,0.0,0.208,0.417,0.0,0.0,1.042,0.0,0.208,0.0,0.0,0.0,0.417,0.417,0.417,0.417,3.125,15.833,0.0,0.0,1.25,0.0,0.0,1.6669999999999998,3.125,1.25,4.583,7.707999999999998,0.208,5.625,0.0,1.4580000000000002,0.0,0.0,0.0,0.0,0.0,9.583,0.0,9.583,0.0,0.208,0.0,0.0,0.0,0.208,0.0,4.583,0.0,0.208,0.0,1.042,0.417,5.0,3.958,0.208,1.25,12.292,0.208,0.9281747219888872,1.5301330211068298
SebastiÃ¡n Ãlvarez RamÃ­rez,23,Evopoli,deputy,Region de la Araucani­a (11),166744340,@s_alvarezIX,Chile let's go,0.0,0.0,0.0,0.0,0.417,0.0,0.208,0.208,0.208,0.0,0.0,2.5,0.417,8.333,0.208,0.0,0.0,0.0,0.208,0.417,0.0,3.333,0.0,3.542,0.208,0.0,0.208,0.417,0.0,0.0,1.042,0.0,0.208,0.0,0.0,0.0,0.417,0.417,0.417,0.417,3.125,15.833,0.0,0.0,1.25,0.0,0.0,1.6669999999999998,3.125,1.25,4.583,7.707999999999998,0.208,5.625,0.0,1.4580000000000002,0.0,0.0,0.0,0.0,0.0,9.583,0.0,9.583,0.0,0.208,0.0,0.0,0.0,0.208,0.0,4.583,0.0,0.208,0.0,1.042,0.417,5.0,3.958,0.208,1.25,12.292,0.208,0.353668473270977,1.0120921917014025
